thr,FP,FN,FPR,FNR,FP_plus_FN,max_FPR_FNR
0.76,22,342,0.06267806267806268,0.6551724137931034,364,0.6551724137931034
0.762,21,345,0.05982905982905983,0.6609195402298851,366,0.6609195402298851
0.764,21,346,0.05982905982905983,0.6628352490421456,367,0.6628352490421456
0.766,20,347,0.05698005698005698,0.6647509578544061,367,0.6647509578544061
0.768,20,349,0.05698005698005698,0.6685823754789272,369,0.6685823754789272
0.77,20,352,0.05698005698005698,0.6743295019157088,372,0.6743295019157088
0.772,20,355,0.05698005698005698,0.6800766283524904,375,0.6800766283524904
0.774,20,355,0.05698005698005698,0.6800766283524904,375,0.6800766283524904
0.776,20,356,0.05698005698005698,0.6819923371647509,376,0.6819923371647509
0.778,20,358,0.05698005698005698,0.685823754789272,378,0.685823754789272
0.78,18,359,0.05128205128205128,0.6877394636015326,377,0.6877394636015326
0.782,17,360,0.04843304843304843,0.6896551724137931,377,0.6896551724137931
0.784,16,366,0.045584045584045586,0.7011494252873564,382,0.7011494252873564
0.786,15,367,0.042735042735042736,0.7030651340996169,382,0.7030651340996169
0.788,13,369,0.037037037037037035,0.7068965517241379,382,0.7068965517241379
0.79,12,371,0.03418803418803419,0.710727969348659,383,0.710727969348659
0.792,12,373,0.03418803418803419,0.7145593869731801,385,0.7145593869731801
0.794,12,378,0.03418803418803419,0.7241379310344828,390,0.7241379310344828
0.796,12,382,0.03418803418803419,0.7318007662835249,394,0.7318007662835249
0.798,12,384,0.03418803418803419,0.735632183908046,396,0.735632183908046
0.8,12,388,0.03418803418803419,0.7432950191570882,400,0.7432950191570882
0.802,11,391,0.03133903133903134,0.7490421455938697,402,0.7490421455938697
0.804,10,393,0.02849002849002849,0.7528735632183908,403,0.7528735632183908
0.806,10,394,0.02849002849002849,0.7547892720306514,404,0.7547892720306514
0.808,10,397,0.02849002849002849,0.7605363984674329,407,0.7605363984674329
0.81,10,400,0.02849002849002849,0.7662835249042146,410,0.7662835249042146
0.812,10,401,0.02849002849002849,0.7681992337164751,411,0.7681992337164751
0.8140000000000001,10,405,0.02849002849002849,0.7758620689655172,415,0.7758620689655172
0.8160000000000001,10,407,0.02849002849002849,0.7796934865900383,417,0.7796934865900383
0.8180000000000001,10,410,0.02849002849002849,0.7854406130268199,420,0.7854406130268199
0.8200000000000001,10,414,0.02849002849002849,0.7931034482758621,424,0.7931034482758621
0.8220000000000001,10,416,0.02849002849002849,0.7969348659003831,426,0.7969348659003831
0.8240000000000001,10,416,0.02849002849002849,0.7969348659003831,426,0.7969348659003831
0.8260000000000001,10,419,0.02849002849002849,0.8026819923371648,429,0.8026819923371648
0.8280000000000001,10,422,0.02849002849002849,0.8084291187739464,432,0.8084291187739464
0.8300000000000001,9,424,0.02564102564102564,0.8122605363984674,433,0.8122605363984674
0.8320000000000001,9,427,0.02564102564102564,0.8180076628352491,436,0.8180076628352491
0.834,7,427,0.019943019943019943,0.8180076628352491,434,0.8180076628352491
0.836,7,430,0.019943019943019943,0.8237547892720306,437,0.8237547892720306
0.838,6,432,0.017094017094017096,0.8275862068965517,438,0.8275862068965517
0.84,6,434,0.017094017094017096,0.8314176245210728,440,0.8314176245210728
0.842,6,434,0.017094017094017096,0.8314176245210728,440,0.8314176245210728
0.844,6,436,0.017094017094017096,0.8352490421455939,442,0.8352490421455939
0.846,6,440,0.017094017094017096,0.842911877394636,446,0.842911877394636
0.848,6,440,0.017094017094017096,0.842911877394636,446,0.842911877394636
0.85,6,441,0.017094017094017096,0.8448275862068966,447,0.8448275862068966
0.852,6,442,0.017094017094017096,0.8467432950191571,448,0.8467432950191571
0.854,6,446,0.017094017094017096,0.8544061302681992,452,0.8544061302681992
0.856,6,446,0.017094017094017096,0.8544061302681992,452,0.8544061302681992
0.858,6,449,0.017094017094017096,0.8601532567049809,455,0.8601532567049809
0.86,6,449,0.017094017094017096,0.8601532567049809,455,0.8601532567049809
0.862,6,450,0.017094017094017096,0.8620689655172413,456,0.8620689655172413
0.864,6,451,0.017094017094017096,0.8639846743295019,457,0.8639846743295019
0.866,6,453,0.017094017094017096,0.867816091954023,459,0.867816091954023
0.868,6,456,0.017094017094017096,0.8735632183908046,462,0.8735632183908046
0.87,6,460,0.017094017094017096,0.8812260536398467,466,0.8812260536398467
0.872,5,460,0.014245014245014245,0.8812260536398467,465,0.8812260536398467
0.874,5,462,0.014245014245014245,0.8850574712643678,467,0.8850574712643678
0.876,5,463,0.014245014245014245,0.8869731800766284,468,0.8869731800766284
0.878,5,465,0.014245014245014245,0.8908045977011494,470,0.8908045977011494
0.88,4,465,0.011396011396011397,0.8908045977011494,469,0.8908045977011494
0.882,4,467,0.011396011396011397,0.8946360153256705,471,0.8946360153256705
0.884,3,468,0.008547008547008548,0.896551724137931,471,0.896551724137931
0.886,3,472,0.008547008547008548,0.9042145593869731,475,0.9042145593869731
0.888,3,472,0.008547008547008548,0.9042145593869731,475,0.9042145593869731
0.89,3,474,0.008547008547008548,0.9080459770114943,477,0.9080459770114943
0.892,3,476,0.008547008547008548,0.9118773946360154,479,0.9118773946360154
0.894,3,479,0.008547008547008548,0.9176245210727969,482,0.9176245210727969
0.896,3,484,0.008547008547008548,0.9272030651340997,487,0.9272030651340997
0.898,3,484,0.008547008547008548,0.9272030651340997,487,0.9272030651340997
0.9,3,486,0.008547008547008548,0.9310344827586207,489,0.9310344827586207
0.902,3,486,0.008547008547008548,0.9310344827586207,489,0.9310344827586207
0.904,3,487,0.008547008547008548,0.9329501915708812,490,0.9329501915708812
0.906,2,489,0.005698005698005698,0.9367816091954023,491,0.9367816091954023
0.908,2,489,0.005698005698005698,0.9367816091954023,491,0.9367816091954023
0.91,2,490,0.005698005698005698,0.9386973180076629,492,0.9386973180076629
0.912,2,491,0.005698005698005698,0.9406130268199234,493,0.9406130268199234
0.914,1,491,0.002849002849002849,0.9406130268199234,492,0.9406130268199234
0.916,1,491,0.002849002849002849,0.9406130268199234,492,0.9406130268199234
0.918,1,491,0.002849002849002849,0.9406130268199234,492,0.9406130268199234
0.92,1,492,0.002849002849002849,0.9425287356321839,493,0.9425287356321839
0.922,1,492,0.002849002849002849,0.9425287356321839,493,0.9425287356321839
0.924,1,495,0.002849002849002849,0.9482758620689655,496,0.9482758620689655
0.926,1,495,0.002849002849002849,0.9482758620689655,496,0.9482758620689655
0.928,1,497,0.002849002849002849,0.9521072796934866,498,0.9521072796934866
0.93,1,498,0.002849002849002849,0.9540229885057471,499,0.9540229885057471
0.932,1,499,0.002849002849002849,0.9559386973180076,500,0.9559386973180076
0.934,1,500,0.002849002849002849,0.9578544061302682,501,0.9578544061302682
0.936,1,500,0.002849002849002849,0.9578544061302682,501,0.9578544061302682
0.9380000000000001,1,500,0.002849002849002849,0.9578544061302682,501,0.9578544061302682
0.9400000000000001,1,501,0.002849002849002849,0.9597701149425287,502,0.9597701149425287
0.9420000000000001,1,501,0.002849002849002849,0.9597701149425287,502,0.9597701149425287
0.9440000000000001,1,503,0.002849002849002849,0.9636015325670498,504,0.9636015325670498
0.9460000000000001,1,503,0.002849002849002849,0.9636015325670498,504,0.9636015325670498
0.9480000000000001,1,504,0.002849002849002849,0.9655172413793104,505,0.9655172413793104
0.9500000000000001,1,506,0.002849002849002849,0.9693486590038314,507,0.9693486590038314
0.9520000000000001,1,507,0.002849002849002849,0.9712643678160919,508,0.9712643678160919
0.9540000000000001,1,508,0.002849002849002849,0.9731800766283525,509,0.9731800766283525
0.9560000000000001,1,509,0.002849002849002849,0.975095785440613,510,0.975095785440613
0.9580000000000001,1,512,0.002849002849002849,0.9808429118773946,513,0.9808429118773946
0.96,1,512,0.002849002849002849,0.9808429118773946,513,0.9808429118773946
0.962,1,512,0.002849002849002849,0.9808429118773946,513,0.9808429118773946
0.964,1,514,0.002849002849002849,0.9846743295019157,515,0.9846743295019157
0.966,1,515,0.002849002849002849,0.9865900383141762,516,0.9865900383141762
0.968,1,515,0.002849002849002849,0.9865900383141762,516,0.9865900383141762
0.97,1,515,0.002849002849002849,0.9865900383141762,516,0.9865900383141762
0.972,1,516,0.002849002849002849,0.9885057471264368,517,0.9885057471264368
0.974,1,517,0.002849002849002849,0.9904214559386973,518,0.9904214559386973
0.976,1,517,0.002849002849002849,0.9904214559386973,518,0.9904214559386973
0.978,1,517,0.002849002849002849,0.9904214559386973,518,0.9904214559386973
0.98,0,518,0.0,0.9923371647509579,518,0.9923371647509579
0.982,0,518,0.0,0.9923371647509579,518,0.9923371647509579
0.984,0,520,0.0,0.9961685823754789,520,0.9961685823754789
0.986,0,520,0.0,0.9961685823754789,520,0.9961685823754789
0.988,0,521,0.0,0.9980842911877394,521,0.9980842911877394
0.99,0,521,0.0,0.9980842911877394,521,0.9980842911877394
0.992,0,521,0.0,0.9980842911877394,521,0.9980842911877394
0.994,0,522,0.0,1.0,522,1.0
0.996,0,522,0.0,1.0,522,1.0
0.998,0,522,0.0,1.0,522,1.0
1.0,0,522,0.0,1.0,522,1.0
